,average,XP,standard,energy,RMS,PulseFactor,ClearanceFactor,Kurtosis,freq_arggmax,freq_sum,power_sum,power_mean,energy_sum,IMFs_1_energy,IMFs_2_energy,IMFs_3_energy,IMFs_4_energy,IMFs_5_energy,label
signal_381,517.962416459322,952.527988314629,578.4280624994577,200417367.93079007,577.9523739472975,1.8389905484376694,0.003550432405904289,-1.3899797639419254,238835.8534763616,366373.25474521023,200417367.93079007,334028.94655131677,120250420758.47403,147523808.43856943,11525855.79463736,8426150.468654154,196565.84247128773,71381.71956869005,1
signal_382,521.0617110144099,956.495273858309,581.5174583389545,202562723.36131242,581.0374677553253,1.8356660135249456,0.003522933991736308,-1.3953757145511803,240069.9994941574,401778.88288807415,202562723.36131245,337604.53893552074,121537634016.78748,188715666.11567962,901042.8563535656,8418675.269584432,206846.51841821935,74295.51126646392,1
signal_383,523.297137243251,961.072911024094,583.9187809536921,204240697.01008677,583.4390813816623,1.8365720785079434,0.003509616139280016,-1.3940754032870686,241095.23276845526,399079.6663433404,204240697.0100868,340401.161683478,122544418206.05206,158445331.89249438,10812491.391553763,8766534.18280218,219247.70901189288,72326.25261067925,1
signal_384,523.2391538391511,959.852207779884,584.0037496797246,204298327.34264812,583.5213897002807,1.8344426267361331,0.0035059353132813513,-1.3955009922169026,241113.69828377652,409616.35075149394,204298327.3426481,340497.2122377468,122578996405.58884,157405803.82428163,2036623.1797678499,8528603.830474716,218194.20415841605,72896.78699843657,1
signal_385,523.5669434035322,959.24185615778,584.362473000457,204549653.54464215,583.8802011038482,1.8321283806079738,0.0034993201990521504,-1.3956442128834776,241213.5725160548,419318.8127706607,204549653.54464203,340916.08924107003,122729792126.78525,186696504.3047424,1888484.8224556092,8670382.48430441,222910.9073080825,75636.68448610045,1
signal_386,523.3680839128792,961.378086835146,584.0137669400618,204307599.2144885,583.5346308125002,1.8369062164577439,0.0035097788209101388,-1.395248065051628,241062.46318558126,417797.54339427577,204307599.21448857,340512.66535748093,122584559528.69316,156139962.21060747,2475393.473999666,8608082.770951783,209274.5501973792,74015.58160240337,1
signal_387,525.2161844684183,960.462559401989,586.0584554792861,205740040.05073047,585.5766958744324,1.828699472340313,0.003481803353396613,-1.3990937491973525,242037.22182081832,393929.71363708744,205740040.05073044,342900.0667512174,123444024030.43825,108441337.43127112,38033998.06836946,8537285.985969586,209611.65495706437,73530.48952444014,1
signal_388,527.2735780612628,965.345372378826,588.2404489974854,207275207.71601015,587.7573304746471,1.830824476220321,0.003472247714274052,-1.397476181869301,242913.7325159466,405225.14762272936,207275207.71601015,345458.6795266836,124365124629.60608,163577103.28701133,3222933.153191241,8429151.856234394,225909.8787986852,76285.9971234765,1
signal_389,527.2186330023904,964.124669134617,588.272314055436,207296466.18912908,587.7874703625581,1.8286999145765122,0.00346857982648011,-1.398356508130613,242943.02007885522,407614.73064234667,207296466.18912908,345494.11031521513,124377879713.47745,168089585.2159222,8840709.764323544,8833868.963936007,217268.31540500413,73578.16039464602,1
signal_390,527.2832285490632,967.17642724514,588.1922202078712,207240905.2014692,587.7086937157858,1.8342635890516383,0.0034787064896773245,-1.3985366164181798,242779.5704688024,425944.83413930517,207240905.20146924,345401.5086691154,124344543120.88153,89775390.2076562,64129752.06889659,8581444.221820086,226952.94541126373,80302.11813322321,1
signal_391,528.2941435424983,964.429844945669,589.355668240626,208059982.27888393,588.8689473316396,1.8255546777002762,0.003455564859112281,-1.4021851996320478,243444.29033709245,404545.29886920593,208059982.27888384,346766.63713147305,124835989367.33032,191484819.54218954,1584538.1276825839,8572104.456055466,219810.7511590604,78885.85136032678,1
signal_392,527.8623063569764,963.514317512512,588.9561310068376,207780111.8972652,588.4727576493597,1.82531373411027,0.0034579353595213303,-1.401151452598901,243224.33892380245,412876.8119072868,207780111.8972652,346300.186495442,124668067138.3591,160206931.3735943,8344903.46197656,8407251.218291862,213758.589888517,78227.19461443252,1
signal_393,532.2789565759897,971.14371278882,593.6197184772116,211083337.54593724,593.1319942277285,1.8245014212771657,0.003427716611255314,-1.404294879908022,245226.7110254434,407927.51385841786,211083337.54593724,351805.56257656205,126650002527.56238,158094199.8426212,13141175.829215266,8869782.402338965,219185.3009323985,82973.75081456601,1
signal_394,531.0971565412482,968.091954678297,592.4716011263667,210266704.3694528,591.9835363271696,1.8228151718660335,0.003432168953298591,-1.404197045810198,244732.25246594354,419938.87001774146,210266704.36945277,350444.5072824213,126160022621.67166,181639880.49134526,5277322.9884560825,8490375.289568238,210508.29843732144,82861.76208613478,1
signal_395,530.1940971601506,967.786778867245,591.3615584454328,209479438.66697145,590.8742656253407,1.8253443107928735,0.003442785049041219,-1.4048977071627315,244159.89519820883,441809.3774624071,209479438.6669714,349132.39777828567,125687663200.18283,184596768.31117797,3959455.4886211283,8498000.421615584,214402.92014887292,87299.44653996118,1
signal_396,531.1286913750569,968.091954678297,592.2318875172551,210095834.90555668,591.7429550426389,1.8227069454146252,0.003431761407382753,-1.4068196106945785,244532.40282481807,445931.4871522361,210095834.9055567,350159.7248425945,126057500943.33401,190943425.32781747,2221966.8054941185,8509531.416808568,230830.9215927291,86098.62417019886,1
signal_397,532.1830872151255,969.923009544611,593.5940741634795,211065488.72870082,593.1069166245111,1.822536327902012,0.0034246415785950824,-1.4056327147589658,245102.8053197997,431106.8214757276,211065488.72870082,351775.8145478347,126639293237.22049,160294446.97357568,3445598.9547990444,8752286.327009197,219081.97553773446,84073.87104453759,1
signal_398,533.1347137063742,970.228185355663,594.5351909563153,211733117.01146334,594.0442141393509,1.819855583236359,0.0034135004464155958,-1.4065402888351426,245510.23355459428,434070.47871501755,211733117.01146337,352888.52835243894,127039870206.87805,192729544.38774708,2160992.188215956,8772728.0093723,226350.15328530298,87128.83190126691,1
signal_399,532.5950611471633,969.312657922506,593.8207819713375,211226181.7113288,593.3326522158949,1.8199805605307176,0.003417193836928638,-1.4051388296285794,245186.62268258483,430383.50320904097,211226181.7113288,352043.63618554804,126735709026.79727,94249779.08289671,59879278.832865626,8595529.944913663,225673.26107391185,81289.98132380992,1
signal_400,2.003676377485196,6.87591814994812,2.701773494051996,4373.217641480886,2.69975852052268,3.4316510526405715,1.7126773021837085,0.26958637942237784,692.799777522763,5323.058186230678,4373.2176414808855,7.288696069134809,2623930.584888532,1164.8032722049143,1568.5045970849642,1221.3841175759349,11.375818330356458,193.95610055083904,2
signal_401,2.0343832066158454,7.18109396100044,2.7435225629665774,4508.956844236539,2.7413369135747554,3.529862976477299,1.7351022978355948,0.38181569950038385,692.0952915603418,5279.81067433051,4508.956844236539,7.514928073727565,2705374.1065419237,1222.7422448299917,1557.8066321419928,1213.032653714005,21.411958443030052,245.79493111757733,2
signal_402,2.043380774259567,7.79144558310509,2.747697069759312,4522.594584225402,2.74547949188765,3.813016977184966,1.8660334995892476,0.3699541136972577,692.603469947452,5280.304286160135,4522.594584225402,7.53765764037567,2713556.7505352413,1207.0768303345599,1587.6936123424427,1254.2019008708949,10.849432195803498,297.85603180518933,2
signal_403,2.0176616196831065,7.18109396100044,2.7113919380195144,4404.341147724362,2.709348368065761,3.5591170942371897,1.7639811648873924,0.46039567747523247,679.1178095538859,5218.497536248514,4404.341147724362,7.340568579540602,2642604.6886346173,1182.2966410366053,1529.6797998609152,1199.51744310581,11.751616425245963,339.75053283157905,2
signal_404,2.051676502575477,7.48626977205277,2.7598708141480097,4562.690537266339,2.757622930854984,3.648854857310706,1.7784747511268397,0.49060300792465794,695.2534548276783,5422.370336807133,4562.690537266339,7.604484228777231,2737614.322359804,1135.6366560154231,1628.3483150434954,1227.528035412493,19.03132288389709,396.5596002955815,2
signal_405,2.0626415280004338,7.79144558310509,2.7801056988305834,4630.15731321507,2.7779360783427776,3.7774113811517576,1.831346518468314,0.5901563285300551,690.9093966870714,5551.106787940789,4630.157313215072,7.716928855358453,2778094.387929043,1189.8917159095429,1558.1756859420898,1184.8221946304532,20.526706414632788,481.6219625650164,2
signal_406,2.1504130974908664,7.79144558310509,2.8486744443527887,4861.906519396082,2.846608074942317,3.6232320163024783,1.68490045960477,0.5013470582283279,687.2425646778294,5768.833602607344,4861.906519396081,8.103177532326802,2917143.911637649,1251.1913589738651,1591.34929792912,1251.8147781430143,20.759584879010625,601.320866878093,2
signal_407,2.1273001573483143,7.79144558310509,2.854600403950689,4882.8215796781205,2.8527243060152516,3.662598132281036,1.7217119641670475,0.777943231026978,694.7019115814595,5441.761154145507,4882.821579678121,8.138035966130202,2929692.9478068724,1216.8170174064803,1561.9198236727605,1165.0481798345968,22.417846415441076,656.3430550921064,2
signal_408,2.2008617303272087,8.09662139415741,2.9028748977546526,5047.72633287592,2.9004960302437697,3.6788414658624013,1.6715459291099841,0.5817736964215134,677.4923696432569,5813.8956116352565,5047.72633287592,8.412877221459867,3028635.7997255516,1205.4750755743162,1502.214661739244,1268.7348899434514,23.84809484813188,850.7132766176634,2
signal_409,2.19329541772604,8.40179720520973,2.9340156616921877,5156.545258580558,2.9315937811426505,3.830672848402942,1.7465375696514693,0.7757888061781268,686.439716840122,5752.483446255928,5156.545258580558,8.594242097634263,3093927.155148335,1176.8440509045695,1567.3114795065048,1243.3292465395339,25.464683139063286,996.1876005845879,2
signal_410,2.2769979764024417,8.40179720520973,3.010806138960198,5433.188577650863,3.0092049275655475,3.689857124284408,1.6204920524849225,0.7584072331993692,692.9757427647822,6147.249340821501,5433.188577650864,9.055314296084774,3259913.1465905183,1214.236061161863,1603.9716838251456,1197.26187196598,34.99598591476742,1189.340763410552,2
signal_411,2.3369172969460488,9.62250044941902,3.0832945582588627,5694.757405574461,3.0807892402149326,4.11760418821581,1.7619811336913012,0.807251540235205,697.9594307068239,6183.722533966513,5694.757405574463,9.491262342624104,3416854.443344677,1203.0312070122313,1632.07971742669,1211.2334718891786,49.11163840725505,1398.2711584897993,2
signal_412,2.391691236247619,9.3173246383667,3.1562242224051786,5967.548342353719,3.153714302837666,3.8957054728288716,1.628849666623747,0.7275373463101364,693.2642758376537,6193.031394228947,5967.548342353719,9.945913903922865,3580529.005412231,1283.6348708052183,1615.329497132838,1244.9322700858825,50.15235905436515,1632.9696230293084,2
signal_413,2.4778107613325115,9.01214882731438,3.238152367931855,6285.559717989159,3.2366545789310397,3.637141692962802,1.4678851790145702,0.6489355036904936,764.0513307815963,6041.0368761588215,6285.559717989159,10.475932863315265,3771335.830793496,1256.5920277430155,1641.9425408694856,1202.3257593077417,79.44216298197841,1879.0456779185556,2
signal_414,2.551305286685625,9.01214882731438,3.3167452285903742,6594.363242481484,3.315208199214011,3.5323678723771907,1.3845335918094122,0.5607720967111081,833.6261779932734,5979.0775935836455,6594.363242481486,10.99060540413581,3956617.945488891,1209.199522371735,1648.271222836323,1171.061198117679,85.26942793286943,2297.6357020865016,2
signal_415,2.6598950303097566,9.92767626047134,3.4468287803320887,7118.188235256013,3.4443645362766153,3.732356407807273,1.4031968800560612,0.5453338637241667,908.6527559327999,6173.128366030827,7118.188235256013,11.863647058760023,4270912.941153608,1195.104362861287,1664.1258118501826,1239.765789058812,97.90629122076876,2681.1298080327974,2
signal_416,2.7140657192468645,9.92767626047134,3.4864318287023686,7285.113054200089,3.4845164787002347,3.6578614106758645,1.3477423869053906,0.45279152115184607,943.8682293108862,6280.476574163766,7285.11305420009,12.141855090333484,4371067.832520055,1237.0776927984643,1584.369397565681,1163.2591406086651,139.24110778449187,2977.3857230416506,2
signal_417,2.775325635770957,9.92767626047134,3.570392168013762,7639.620698465198,3.5682910705418447,3.5771212330957822,1.2889014488932555,0.4883368164098081,980.2021177141085,6736.53627818202,7639.620698465198,12.732701164108663,4583772.419079119,1215.1762202313198,1454.5279691450587,1254.6385956520626,165.80669000218887,3253.1209011366755,2
signal_418,2.8459931573271753,9.92767626047134,3.666985563545309,8063.970354710259,3.666053817278705,3.488299413128229,1.2256879128986653,0.48439071235357245,1021.2792121528137,6862.565330155584,8063.97035471026,13.439950591183766,4838382.212826155,1230.9183629482472,1622.6042191554993,1229.2663841155456,200.57836369623325,3463.9798830976597,2
signal_419,2.973847619642814,10.538027882576,3.814518468403445,8716.686060961089,3.811536448940481,3.5435668636719564,1.191576474956565,0.37659405704176097,1127.2153306635962,6729.062478024687,8716.686060961085,14.527810101601808,5230011.636576652,1226.7624600905438,1564.8354209060444,1240.487584273599,222.52486031704848,4256.7953619499895,2
signal_420,2.0024698767562708,7.18109396100044,2.716021069132726,4418.686389549783,2.7137570480638655,3.58611834532704,1.790847586249869,0.2949971414405419,696.8653425076459,5290.959616372975,4418.686389549783,7.364477315916305,2651211.8337298697,1197.7707676623081,1579.8756701056982,1231.049798882034,16.40835181623701,191.4280165815424,2
